D_loss,G_loss
0.6088,2.411
0.6184,2.06
0.7087,2.182
0.8182,1.997
0.5541,2.18
0.6975,2.221
0.6713,2.076
0.7343,2.395
0.84,2.303
0.8459,2.156
0.708,2.042
0.7382,2.221
0.7156,2.348
0.8081,2.204
0.6338,2.176
0.8346,2.4
0.8888,2.193
0.6346,2.408
0.7496,2.45
0.6269,2.434
0.6678,2.217
0.7899,2.425
0.7102,2.346
0.686,2.361
0.7415,2.343
0.6764,2.134
0.8337,2.24
0.763,2.386
0.6808,2.245
0.5753,2.347
0.7702,2.391
0.752,2.37
0.6101,2.346
0.7439,2.399
0.665,2.276
0.6375,2.141
0.7353,2.323
0.5546,2.168
0.649,2.5
0.755,2.401
0.7051,2.408
0.7311,2.309
0.6699,2.309
0.5457,2.213
0.7291,2.344
0.6875,2.333
0.6371,2.384
0.6857,2.274
0.5695,2.302
0.7371,2.447
0.5592,2.509
0.7396,2.428
0.6227,2.247
0.6875,2.336
0.6485,2.492
0.7163,2.297
0.6623,2.222
0.6376,2.334
0.6482,2.177
0.7007,2.349
0.687,2.386
0.6379,2.324
0.6669,2.622
0.6618,2.29
0.6211,2.18
0.7812,1.936
0.7047,2.161
0.6615,2.19
0.7026,1.972
0.6355,2.164
0.6606,2.287
0.6656,2.39
0.6043,2.395
0.5675,2.532
0.7205,2.564
0.5258,2.823
0.6493,2.535
0.6059,2.781
0.5836,2.539
0.6311,2.458
0.6292,2.142
0.71,2.175
0.6973,2.619
0.5718,2.249
0.5984,2.145
0.6877,2.233
0.5765,2.341
0.7132,2.271
0.6757,2.319
0.5513,2.387
0.5671,2.382
0.5884,2.413
0.6417,2.589
0.6764,2.428
0.6566,2.325
0.6049,2.527
0.6451,2.536
0.6288,2.36
0.7074,2.492
0.5391,2.228
0.654,2.198
0.6248,2.624
0.5925,2.49
0.7037,2.468
0.649,2.3
0.6112,2.915
0.7159,2.44
0.5291,2.47
0.5864,2.636
0.6923,2.688
0.6478,2.435
0.6034,2.324
0.6099,2.25
0.5379,2.348
0.7159,2.136
0.5376,2.038
0.6686,2.157
0.597,2.373
0.5922,2.356
0.643,2.414
0.5432,2.578
0.6354,2.728
0.6932,2.509
0.589,2.46
0.6028,2.193
0.6515,2.34
0.6807,2.265
0.6505,2.105
0.7181,2.222
0.7655,2.333
0.6985,2.372
0.6495,2.009
0.5952,2.391
0.6121,2.324
0.7691,2.321
0.827,2.09
0.6635,2.211
0.8436,2.29
0.6823,2.448
0.6205,2.152
0.7397,2.253
0.6458,2.363
0.598,2.256
0.673,2.404
0.5857,2.475
0.7311,2.197
0.6105,2.444
0.7131,2.547
0.6111,2.36
0.5724,2.874
0.5565,2.408
0.7457,2.243
0.8256,2.579
0.6211,2.263
0.6423,2.38
0.6603,2.286
0.665,2.521
0.7721,2.392
0.6746,2.338
0.7012,2.494
0.6524,2.037
0.7408,2.351
0.8308,2.499
0.7075,2.304
0.6634,2.228
0.7179,2.206
0.7244,2.316
0.6081,2.664
0.7649,2.587
0.6599,2.575
0.6828,2.594
0.8104,2.571
0.8471,2.546
0.7201,2.264
0.6246,2.288
0.7021,2.156
0.757,2.131
0.6699,2.591
0.7988,2.369
0.8042,2.167
0.6965,2.275
0.7002,2.381
0.8519,2.202
0.6253,2.24
0.8207,2.362
0.8275,2.405
0.8063,2.25
0.721,2.168
0.8562,2.38
0.6772,1.9
0.6818,2.057
0.6725,2.11
0.6796,2.303
0.8591,2.39
0.7885,2.52
0.7211,2.468
0.6959,2.464
0.6228,2.635
0.6021,2.513
0.7388,2.56
0.7177,2.239
0.5972,2.535
0.731,2.38
0.7795,2.131
0.7002,2.113
0.6658,2.2
0.5994,2.431
0.6375,2.525
0.5824,2.548
0.7016,2.682
0.7339,2.388
0.741,2.521
0.696,2.095
0.7535,2.209
0.6665,2.017
0.7925,2.09
0.7081,2.173
0.6728,2.366
0.7609,2.663
0.7514,2.385
0.6943,2.299
0.6328,2.314
0.6743,2.293
0.6423,2.157
0.6624,1.969
0.6636,1.955
0.7493,2.163
0.6225,2.338
0.6397,2.553
0.662,2.496
0.6385,2.746
0.6473,2.312
0.6654,2.301
0.7455,2.22
0.6697,2.337
0.6597,2.142
0.5966,2.086
0.7084,2.198
0.5837,2.408
0.7541,2.292
0.6077,2.636
0.6948,2.549
0.6214,2.622
0.7288,2.549
0.6344,2.459
0.6626,2.146
0.7153,2.128
0.6929,2.169
0.592,2.363
0.6493,2.151
0.6161,2.125
0.6701,2.394
0.7495,2.31
0.6558,2.461
0.7018,2.345
0.6876,2.357
0.7428,2.452
0.7165,2.311
0.6653,2.224
0.6731,2.218
0.6926,2.346
0.7329,2.197
0.5967,2.438
0.6591,2.503
0.7428,2.489
0.6675,2.167
0.7802,2.318
0.6969,2.185
0.5975,2.478
0.5895,2.156
0.7284,1.89
0.7585,2.332
0.6057,2.434
0.6697,2.228
0.6255,2.36
0.7562,2.302
0.5897,2.162
0.6037,2.32
0.6654,2.29
0.6221,2.346
0.5574,2.523
0.7551,2.434
0.7726,2.853
0.6002,2.624
0.6612,2.487
0.5944,2.503
0.6389,2.404
0.7103,2.497
0.6533,2.392
0.6843,2.389
0.6139,2.285
0.8095,2.187
0.6318,2.316
0.7019,2.562
0.7003,2.298
0.7175,2.467
0.6254,2.184
0.6039,2.403
0.639,2.44
0.7057,2.544
0.7763,2.511
0.5063,2.272
0.4774,2.479
0.7177,2.557
0.5423,2.257
0.6084,2.274
0.6591,1.94
0.5832,2.184
0.6876,2.432
0.6431,2.261
0.5809,2.511
0.6955,2.715
0.6206,2.784
0.6519,2.455
0.6866,2.554
0.7348,2.171
0.6842,2.346
0.5741,2.357
0.6296,2.195
0.5571,2.183
0.7836,1.986
0.6529,2.137
0.7111,2.648
0.5921,2.083
0.6707,2.549
0.7596,2.309
0.615,2.224
0.7131,1.934
0.6008,2.009
0.7072,2.353
0.6891,2.263
0.5722,2.56
0.6136,2.271
0.6409,2.255
0.6707,2.419
0.6045,2.183
0.6193,2.371
0.566,2.546
0.7116,2.345
0.6013,2.416
0.6385,2.483
0.6539,2.391
0.6599,2.386
0.6556,2.316
0.6309,2.139
0.6808,2.204
0.7407,2.199
0.6196,1.989
0.6769,2.207
0.5674,2.148
0.5401,2.415
0.6064,2.37
0.6498,2.792
0.7151,2.271
0.578,2.496
0.853,2.506
0.7414,2.432
0.7843,2.44
0.7665,2.441
0.6967,2.224
0.7057,2.53
0.6131,2.209
0.7283,2.324
0.7574,2.15
0.5573,2.219
0.6052,2.186
0.6658,2.607
0.6406,2.469
0.5466,2.625
0.7377,2.429
0.7149,2.42
0.6827,2.372
0.7221,2.373
0.6509,2.228
0.8197,2.395
0.6324,2.241
0.5206,2.353
0.6267,2.439
0.5828,2.34
0.5822,2.572
0.6504,2.614
0.703,2.663
0.5364,2.345
0.6678,2.459
0.5353,2.069
0.7507,1.95
0.5966,2.063
0.7148,2.225
0.5813,1.913
0.8047,2
0.7648,2.159
0.5998,2.388
0.5939,2.305
0.6193,2.447
0.6129,2.615
0.6967,2.409
0.6355,2.554
0.6649,2.354
0.5855,1.869
0.6507,1.836
0.7711,1.717
0.6515,1.93
0.7532,2.049
0.6085,2.003
0.702,2.382
0.7,2.292
0.5635,2.246
0.6915,2.81
0.5881,2.437
0.5845,2.458
0.5758,2.47
0.614,2.53
0.587,2.291
0.6586,2.275
0.6569,2.481
0.651,2.544
0.5656,2.137
0.5905,2.233
0.6075,2.627
0.7014,2.352
0.7565,2.406
0.7021,2.352
0.7497,2.226
0.6721,2.378
0.5645,2.252
0.7575,2.122
0.6576,2.23
0.6603,2.188
0.659,2.015
0.6024,1.995
0.5421,2.107
0.7011,2.195
0.8303,2.309
0.7614,2.353
0.5911,2.233
0.6962,2.271
0.7208,2.237
0.6215,2.24
0.6999,2.049
0.6216,2.23
0.7982,2.254
0.7597,2.115
0.6011,2.164
0.6881,1.994
0.6392,2.134
0.7083,2.128
0.7343,2.216
0.7057,2.351
0.6504,2.12
0.6279,2.371
0.6107,2.256
0.5871,2.114
0.6674,2.15
0.711,2.34
0.7511,2.251
0.6359,2.273
0.7757,2.316
0.8164,2.401
0.7502,2.126
0.6368,2.403
0.5866,2.511
0.702,2.524
0.7094,2.653
0.6339,2.326
0.6733,2.21
0.7686,2.493
0.5796,2.375
0.6457,2.45
0.6065,2.189
0.713,2.133
0.6024,2.158
0.6996,2.385
0.7118,2.446
0.6202,2.325
0.8166,2.246
0.7671,2.187
0.577,2.39
0.664,2.417
0.6723,2.198
0.6821,2.428
0.6474,2.43
0.6206,2.328
0.665,2.124
0.6584,2.064
0.7919,2.417
0.6229,1.987
0.7082,2.224
0.7208,2.034
0.7599,2.026
0.6282,2.476
0.6706,2.237
0.6966,2.276
0.6388,2.345
0.7039,2.384
0.7169,2.533
0.6216,2.472
0.8148,2.58
0.7603,2.528
0.5982,2.469
0.5672,2.327
0.6749,2.413
0.6602,2.247
0.6672,2.549
0.6337,2.316
0.6887,2.326
0.684,2.702
0.6515,2.46
0.6361,2.462
0.7296,2.458
0.7241,2.33
0.7057,2.217
0.6996,2.103
0.5495,2.478
0.646,2.595
0.6459,2.471
0.7101,2.258
0.6982,2.122
0.6712,2.46
0.7407,2.045
0.4787,2.223
0.5929,2.057
0.5882,2.261
0.5828,2.437
0.6736,2.426
0.5324,2.435
0.7576,2.264
0.7213,2.399
0.8929,2.296
0.5957,2.252
0.6396,2.089
0.6813,2.241
0.6296,2.09
0.7228,2.528
0.6737,2.183
0.5749,2.318
0.6312,2.546
0.6066,2.306
0.6225,2.43
0.6604,2.509
0.7195,2.369
0.7069,2.228
0.7331,2.279
0.6586,2.296
0.7864,2.097
0.8141,2.183
0.6896,2.11
0.6718,2.221
0.6474,2.034
0.6437,2.246
0.6614,2.554
0.7591,2.334
0.639,2.467
0.6771,2.591
0.6086,2.363
0.7728,2.278
0.5863,2.247
0.6418,2.272
0.7491,2.168
0.5856,2.302
0.6852,2.463
0.6629,2.227
0.6703,2.018
0.56,2.047
0.5998,2.322
0.6697,2.627
0.6995,2.577
0.6893,2.36
0.7641,2.481
0.7211,2.437
0.7217,2.507
0.6958,2.536
0.6051,2.237
0.7043,2.318
0.6206,2.224
0.6871,2.588
0.6685,2.549
0.7727,2.479
0.7086,2.42
0.6589,2.049
0.5941,2.517
0.6295,2.305
0.6147,2.27
0.5483,2.445
0.5991,2.365
0.7084,2.073
0.6635,2.327
0.691,2.204
0.7311,2.103
0.6108,2.14
0.8653,2.078
0.6884,2.089
0.7625,2.056
0.7323,2.12
0.6698,2.256
0.8383,2.407
0.7185,2.186
0.7366,2.191
0.7454,2.322
0.8289,2.348
0.6554,2.189
0.8013,2.401
0.6124,2.214
0.6818,2.39
0.5948,2.185
0.6187,2.133
0.642,2.111
0.738,2.167
0.7886,2.082
0.6739,2.194
0.6799,2.253
0.6871,2.296
0.4912,2.354
0.6571,2.681
0.5944,2.556
0.7431,2.602
0.6658,2.325
0.6228,2.233
0.7526,2.421
0.716,2.299
0.6239,2.326
0.7255,2.419
0.7378,2.336
0.596,2.566
0.6903,2.384
0.6911,2.454
0.5387,2.532
0.5059,2.421
0.713,2.492
0.6305,2.174
0.5955,2.4
0.704,2.197
0.7703,2.321
0.687,2.278
0.7842,2.133
0.6345,2.356
0.6696,2.322
0.7578,2.394
0.6288,2.458
0.7198,2.87
0.6613,2.571
0.7491,2.329
0.5874,2.248
0.5996,2.252
0.902,2.301
0.7075,2.144
0.8497,2.259
0.7057,2.175
0.7149,2.087
0.7941,2.275
0.6488,2.531
0.6838,2.681
0.6192,2.209
0.6807,2.44
0.7649,2.333
0.6501,2.441
0.7991,2.534
0.7765,2.52
0.6422,2.438
0.7491,2.39
0.7312,2.027
0.6502,2.3
0.6082,2.201
0.6399,2.321
0.658,2.174
0.5552,2.254
0.6504,2.425
0.6499,2.309
0.646,2.698
0.7312,2.672
0.5892,2.474
0.6776,2.391
0.7116,2.506
0.5337,2.256
0.6459,2.449
0.5972,2.549
0.5799,2.627
0.6443,2.4
0.5862,2.554
0.6956,2.447
0.5579,2.524
0.6293,2.365
0.6112,2.61
0.6293,2.409
0.4789,2.528
0.6819,2.356
0.6423,2.395
0.6657,2.449
0.6241,2.363
0.6422,2.283
0.5748,2.253
0.5221,2.46
0.7278,2.234
0.5881,2.285
0.6559,2.362
0.6945,2.461
0.6612,2.409
0.6588,2.436
0.6464,2.072
0.7098,2.105
0.6948,1.975
0.6753,2.142
0.6748,2.033
0.7807,2.48
0.7781,2.49
0.6411,2.474
0.6238,2.487
0.7019,2.269
0.7451,2.39
0.5737,2.539
0.6345,2.265
0.6274,2.298
0.6824,2.245
0.6632,2.408
0.6325,2.398
0.695,2.202
0.566,2.384
0.624,2.458
0.6195,2.414
0.5727,2.355
0.562,2.511
0.6355,2.394
0.7419,2.546
0.639,2.562
0.6852,2.638
0.5617,2.347
0.5844,2.193
0.7271,2.472
0.6821,2.512
0.6004,2.362
0.6521,2.543
0.852,2.624
0.6294,2.328
0.6511,2.255
0.7242,2.258
0.7286,2.582
0.6059,2.48
0.6669,2.313
0.8336,2.382
0.6325,2.341
0.5982,2.201
0.5674,2.212
0.6038,2.463
0.7449,2.187
0.6583,2.475
0.6225,2.276
0.7147,2.021
0.7438,2.197
0.6807,2.229
0.622,2.288
0.7728,2.449
0.7297,2.108
0.7545,2.104
0.6545,2.369
0.664,2.168
0.7091,2.407
0.6273,2.503
0.6821,2.431
0.6516,2.446
0.7319,2.335
0.6666,2.26
0.6654,2.402
0.7419,2.428
0.7608,2.269
0.7111,2.307
0.6438,2.404
0.7085,2.149
0.7509,2.323
0.7385,2.408
0.7223,2.16
0.4589,2.654
0.4844,2.362
0.578,2.41
0.5836,2.407
0.6249,2.55
0.621,2.515
0.6545,2.384
0.6509,2.155
0.6085,1.892
0.7761,1.999
0.7821,2.24
0.7067,2.343
0.6213,2.222
0.6577,2.257
0.7393,2.246
0.7093,2.228
0.625,2.255
0.734,2.182
0.6795,2.203
0.6822,2.241
0.6411,2.017
0.7248,2.164
0.7326,2.413
0.6517,2.333
0.7459,2.359
0.5647,2.221
0.5673,2.134
0.6152,2.292
0.5299,2.382
0.6451,2.403
0.6531,2.235
0.7224,2.578
0.5688,2.448
0.7532,2.497
0.6108,2.424
0.6773,2.364
0.6043,2.109
0.6624,2.039
0.6399,2.524
0.5771,2.338
0.681,2.708
0.6099,2.256
0.6477,2.305
0.6001,2.582
0.646,2.465
0.7255,2.589
0.6622,2.359
0.6732,2.364
0.5348,2.704
0.6951,2.35
0.5986,2.433
0.5731,2.495
0.8918,2.657
0.761,2.423
0.6985,2.292
0.5412,2.351
0.5478,2.259
0.6797,2.219
0.4892,2.313
0.7321,2.722
0.6929,2.355
0.5714,2.621
0.7945,2.546
0.635,2.5
0.6495,2.474
0.5819,2.365
0.6502,2.313
0.7503,2.484
0.7138,2.34
0.6178,2.425
0.5773,2.646
0.7281,2.369
0.7635,2.205
0.6742,2.493
0.8815,2.114
0.6976,2.39
0.6011,2.188
0.6796,1.869
0.7121,2.24
0.6165,1.819
0.5818,2.1
0.6823,2.136
0.6166,2.281
0.698,2.284
0.6398,2.558
0.8186,2.514
0.6456,2.41
0.7182,2.536
0.7654,2.339
0.619,2.391
0.6526,2.559
0.6367,2.266
0.6422,2.266
0.7875,2.28
0.5895,2.271
0.7795,2.218
0.7241,2.352
0.5592,2.359
0.6536,2.579
0.7627,2.459
0.6084,2.314
0.6075,2.307
0.6326,2.331
0.6644,2.465
0.5649,2.87
0.5788,2.317
0.6759,2.151
0.6265,2.333
0.6391,2.319
0.5431,2.771
0.7353,2.244
0.6717,2.685
0.7068,2.368
0.68,2.912
0.607,2.408
0.6786,2.748
0.6605,2.544
0.7095,2.474
0.5761,2.424
0.764,2.356
0.6033,2.277
0.5569,2.378
0.7028,2.188
0.6197,2.246
0.6161,2.152
0.575,2.44
0.632,2.44
0.6976,2.174
0.8201,2.334
0.773,2.37
0.7099,2.384
0.578,2.237
0.8451,2.026
0.6781,2.024
0.7726,2.054
0.6844,2.005
0.753,2.253
0.694,2.499
0.6643,2.426
0.6602,2.433
0.609,2.357
0.7831,2.514
0.7531,2.379
0.7355,2.128
0.7598,2.316
0.8833,2.608
0.6196,2.463
0.693,2.412
0.6984,2.444
0.6105,2.029
0.7686,2.111
0.6508,2.278
0.7427,2.209
0.5365,2.296
0.8231,2.383
0.7313,2.221
0.6727,2.436
0.5881,2.407
0.7244,2.708
0.5871,2.617
0.4844,2.484
0.7124,2.432
0.574,2.474
0.6049,2.189
0.7708,2.202
0.6644,2.247
0.7097,2.185
0.6154,2.143
0.6637,2.216
0.5738,2.302
0.6519,2.048
0.7546,2.297
0.6367,2.371
0.8053,2.305
0.649,2.545
0.755,2.288
0.6935,2.559
0.7604,2.286
0.777,2.369
0.6597,2.286
0.6855,2.209
0.8183,2.357
0.7645,2.294
0.7635,1.972
0.6738,2.103
0.6429,1.966
0.7927,2.236
0.7007,2.109
0.7647,2.055
0.7585,2.127
0.8202,2.414
0.7186,2.124
0.547,2.53
0.7093,2.339
0.6168,2.748
0.7857,2.439
0.6396,2.217
0.5757,2.521
0.6666,2.477
0.717,2.475
0.6241,2.622
0.587,2.319
0.5843,2.767
0.6293,2.623
0.6338,2.553
0.6872,2.494
0.6968,2.232
0.7623,2.416
0.5429,2.65
0.6984,2.539
0.5381,2.165
0.7256,2.303
0.6603,2.202
0.6719,2.205
0.6201,2.387
0.6256,2.095
0.8118,2.469
0.6914,2.327
0.5682,2.13
0.6295,2.216
0.713,2.481
0.6618,2.495
0.6184,2.377
0.7257,2.534
0.6293,2.586
0.682,2.506
0.6406,2.424
0.6764,2.277
0.6166,2.374
0.6062,2.24
0.6367,2.372
0.6623,2.374
0.617,2.427
0.6884,2.554
0.4806,2.501
0.683,2.505
0.6081,2.565
0.5248,2.33
0.6195,2.526
0.5703,2.512
0.6828,2.295
0.5697,2.496
0.5188,2.275
0.5179,2.036
0.5704,2.372
0.6583,2.193
0.6007,2.269
0.5595,2.583
0.5275,2.632
0.5922,2.506
0.5551,2.645
0.6231,2.46
0.5943,2.495
0.7228,2.534
0.6118,2.665
0.7012,2.541
0.7857,2.541
0.5908,2.263
0.6322,2.157
0.5496,2.434
0.6564,2.398
0.7398,2.183
0.6809,2.308
0.6199,2.348
0.6494,2.395
0.7127,2.4
0.6795,2.234
0.6582,2.336
0.6769,2.406
0.6695,2.174
0.6402,2.02
0.7672,2.186
0.7599,2.135
0.7771,2.103
0.718,2.135
0.8222,2.604
0.6224,2.016
0.6696,2.29
0.6048,2.471
0.7251,2.402
0.5601,2.243
0.8039,2.263
0.7375,2.36
0.5062,2.429
0.6168,2.368
0.7367,2.509
0.6009,2.236
0.6527,2.434
0.7715,2.348
0.6912,2.108
0.6967,2.136
0.679,2.016
0.6548,2.093
0.6049,2.202
0.7604,2.244
0.693,2.511
0.6199,2.466
0.6524,2.578
0.7122,2.683
0.7593,2.557
0.5973,2.361
0.615,2.167
0.5725,2.317
0.8537,1.993
0.7054,1.987
0.8483,2.149
0.7192,2.267
0.7673,2.404
0.7084,2.414
0.712,2.476
0.5277,2.165
0.765,2.325
0.6496,2.667
0.4452,2.347
0.7254,2.463
0.6254,2.385
0.6853,2.654
0.6393,2.47
0.6867,2.477
0.8714,2.304
0.5464,2.023
0.7868,2.344
0.6234,2.301
0.6729,2.138
0.6289,2.153
0.6416,2.19
0.6532,2.404
0.6794,2.381
0.5702,2.598
0.6432,2.405
0.6267,2.597
0.6011,2.207
0.5914,2.43
0.7669,2.292
0.7112,2.249
0.6014,2.214
0.6552,2.201
0.6649,2.054
0.8362,2.361
0.5659,2.193
0.7158,2.146
0.8184,2.238
0.6377,2.374
0.6953,2.534
0.7445,2.662
0.7977,2.61
0.5932,2.448
0.8046,2.525
0.7798,2.215
0.76,2.249
0.7423,2.03
0.7849,1.922
0.8373,2.211
0.7375,2.112
0.673,2.106
0.6572,2.43
0.5995,2.294
0.7862,2.395
0.6737,2.298
0.7175,2.162
0.6386,2.5
0.595,2.25
0.7322,2.419
0.5249,2.549
0.6905,2.431
0.6207,2.452
0.6093,2.245
0.6444,2.52
0.7025,2.295
0.6995,2.351
0.5943,2.139
0.5635,2.155
0.5672,2.495
0.5948,2.646
0.5834,2.828
0.5956,2.695
0.5327,2.632
0.6075,2.516
0.6184,2.215
0.595,2.742
0.6285,2.319
0.6366,2.227
0.6293,2.57
0.639,2.501
0.5548,2.379
0.6217,2.197
0.6618,2.511
0.661,2.392
0.5358,2.586
0.6695,2.349
0.5918,2.642
0.7748,2.647
0.8222,2.064
0.6394,2.465
0.7395,2.268
0.7298,2.088
0.655,2.198
0.6964,2.042
0.7453,2.354
0.6767,2.005
0.6738,2.584
0.6881,2.493
0.5779,2.521
0.5359,2.556
0.6214,2.451
0.6006,2.364
0.6953,2.369
0.6227,2.278
0.7086,2.573
0.586,2.265
0.6246,2.764
0.6908,2.494
0.3987,2.49
0.6073,2.566
0.6215,2.639
0.5423,2.779
0.6376,2.693
0.7676,2.531
0.5714,2.5
0.6115,2.732
0.6195,2.624
0.5745,2.549
0.7302,2.36
0.6718,2.139
0.5977,2.464
0.6062,2.291
0.6457,2.385
0.6397,2.164
0.6497,2.646
0.7339,2.413
0.6514,2.627
0.738,2.442
0.6879,2.267
0.6374,2.467
0.6494,2.401
0.7245,2.381
0.6131,2.313
0.7156,1.963
0.7069,2.356
0.6054,2.306
0.664,2.582
0.7085,2.454
0.8403,2.626
0.7702,2.584
0.7176,2.384
0.7118,2.305
0.6928,2.131
0.6882,1.862
0.6681,2.238
0.5932,2.248
0.6591,2.486
0.6237,2.54
0.7101,2.68
0.7626,2.689
0.6512,2.884
0.732,2.499
0.5767,2.389
0.7638,2.536
0.616,2.205
0.7486,2.041
0.7293,2.179
0.6545,2.241
0.6885,2.083
0.8155,2.175
0.8607,2.287
0.7117,2.622
0.644,2.521
0.691,2.631
0.5906,2.725
0.5484,2.371
0.58,2.277
0.6925,2.318
0.6379,2.337
0.7005,2.189
0.6918,2.135
0.6053,2.379
0.7018,1.756
0.632,2.03
0.7161,2.204
0.5921,2.242
0.6828,2.204
0.5946,2.632
0.8097,2.352
0.6291,2.568
0.7792,2.406
0.7357,2.337
0.7665,2.45
0.7374,2.2
0.7871,2.191
0.7951,2.2
0.5797,2.39
0.8199,2.178
0.6873,2.533
0.7889,2.224
0.6446,2.268
0.6482,2.44
0.6611,2.25
0.6142,2.469
0.5119,2.551
0.6442,2.43
0.707,2.857
0.6784,2.536
0.6947,2.371
0.5996,2.642
0.5556,2.346
0.6244,2.237
0.6552,2.299
0.6919,2.337
0.6999,2.339
0.6161,2.429
0.7311,2.363
0.6905,2.188
0.6431,2.606
0.7167,2.621
0.7822,2.383
0.7511,2.411
0.6939,2.146
0.8066,2.201
0.6953,2.206
0.6063,1.84
0.6916,2.054
0.6825,2.279
0.676,2.507
0.6082,2.487
0.7122,2.572
0.8526,2.376
0.6319,2.609
0.6058,2.617
0.834,2.581
0.6075,2.28
0.6813,2.282
0.6039,1.944
0.5654,2.153
0.63,2.194
0.6416,2.169
0.7915,2.342
0.6952,2.216
0.6849,2.318
0.5994,2.645
0.7276,2.629
0.5851,2.772
0.6463,2.563
0.6904,2.905
0.6299,2.579
0.5787,2.198
0.7604,2.273
0.7354,2.264
0.6909,2.557
0.6993,2.325
0.6876,2.194
0.6021,2.366
0.6476,2.426
0.7307,2.346
0.5829,2.497
0.6605,2.415
0.628,2.445
0.6739,2.675
0.5513,2.696
0.6101,2.856
0.643,2.598
0.6938,2.579
0.5643,2.4
0.6299,2.388
0.5078,2.59
0.5816,2.26
0.7183,2.489
0.6117,2.247
0.6242,2.447
0.7537,2.378
0.6765,2.517
0.752,2.349
0.6486,2.292
0.718,2.39
0.7556,2.435
0.6298,2.624
0.7288,2.368
0.956,2.157
0.7734,2.069
0.6805,2.113
0.7358,2.154
0.6092,2.34
0.6284,2.338
0.6446,2.543
0.64,2.546
0.817,2.413
0.7129,2.232
0.7453,2.227
0.5917,2.316
0.6689,2.538
0.5815,2.109
0.6644,2.237
0.6792,1.938
0.6524,2.049
0.6907,2.243
0.7278,2.502
0.5714,2.479
0.5042,2.206
0.5269,2.712
0.7327,2.514
0.5916,2.711
0.6599,2.63
0.6467,2.465
0.6063,2.259
0.4961,2.214
0.6769,2.129
0.7005,2.017
0.6009,2.128
0.7142,1.96
0.8055,2.423
0.7269,2.376
0.5618,2.128
0.734,2.302
0.6975,2.385
0.6821,2.338
0.7497,2.335
0.7405,2.31
0.7351,2.396
0.6058,2.453
0.7647,1.999
0.7343,2.064
0.7035,2.048
0.6752,2.267
0.7613,2.319
0.6361,2.588
0.5632,2.344
0.677,2.495
0.5506,2.576
0.664,2.196
0.6641,2.439
0.7596,2.392
0.6589,2.357
0.6517,2.575
0.7744,1.977
0.5951,2.367
0.6402,2.524
0.646,2.466
0.6903,2.463
0.6515,2.513
0.6884,2.472
0.6896,2.442
0.5576,2.353
0.5759,2.704
0.5578,2.702
0.6584,2.564
0.6181,2.62
0.7111,2.599
0.7283,2.495
0.6256,2.538
0.7162,2.465
0.6724,2.415
0.6188,2.304
0.6297,2.197
0.792,2.386
0.7426,2.407
0.5736,2.342
0.7656,2.02
0.6892,2.246
0.7537,2.241
0.7841,2.265
0.6668,1.985
0.7243,2.15
0.7019,2.106
0.6114,2.406
0.6448,2.395
0.7214,2.404
0.7193,2.269
0.7021,2.254
0.6792,2.192
0.7517,2.03
0.6994,2.159
0.687,2.089
0.7655,2.123
0.647,2.287
0.5966,2.119
0.6421,2.627
0.7247,2.226
0.711,2.392
0.5908,2.41
0.612,2.722
0.613,2.466
0.6806,2.299
0.6358,2.479
0.6048,2.293
0.6601,2.214
0.728,2.266
0.536,2.071
0.7377,2.322
0.5434,2.379
0.7302,2.448
0.5248,2.215
0.6099,2.59
0.5468,2.562
0.7671,2.731
0.6118,2.584
0.5809,2.411
0.6773,2.251
0.654,2.121
0.6225,2.239
0.6086,2.098
0.7825,2.158
0.6149,2.291
0.5813,2.228
0.7352,2.319
0.6052,2.399
0.7482,2.579
0.6711,2.531
0.7057,2.483
0.5491,2.497
0.7099,2.522
0.7369,2.114
0.6709,2.047
0.7594,2.157
0.6571,2.087
0.7717,2.155
0.8818,2.36
0.7522,2.479
0.7656,2.611
0.7705,2.288
0.7922,2.56
0.7603,2.345
0.593,2.312
0.8297,2.396
0.6631,2.218
0.7254,2.382
0.6098,2.111
0.6503,2.074
0.5404,2.181
0.6515,2.349
0.6133,2.398
0.7963,2.369
0.6039,2.668
0.593,2.843
0.6922,3.018
0.6339,2.704
0.6322,2.635
0.6024,2.474
0.6862,2.335
0.6585,2.086
0.6878,2.087
0.6261,1.983
0.5445,2.407
0.5933,2.536
0.6878,2.455
0.5373,2.502
0.605,2.78
0.6666,2.646
0.6598,2.543
0.6279,2.467
0.7582,2.494
0.7452,2.012
0.5868,2.304
0.6656,1.885
0.6627,2.164
0.6985,2.262
0.6713,2.349
0.6008,2.123
0.7007,2.344
0.7345,2.123
0.775,2.166
0.7146,2.47
0.8173,2.431
0.6082,2.693
0.6467,2.475
0.7622,2.216
0.7778,2.246
0.6949,2.148
0.7256,2.365
0.7223,2.385
0.7368,2.531
0.6074,2.06
0.6878,2.261
0.5541,2.481
0.5851,2.676
0.6434,2.276
0.6237,2.561
0.6071,2.477
0.5863,2.264
0.6606,2.303
0.7179,2.486
0.7049,2.26
0.6411,2.477
0.6143,2.569
0.6731,2.553
0.527,2.33
0.5184,2.38
0.61,2.311
0.651,2.308
0.6667,2.246
0.6761,2.317
0.5887,2.099
0.5331,2.169
0.6985,2.06
0.6225,2.562
0.6763,2.368
0.8439,2.283
0.7453,2.396
0.639,2.528
0.6751,2.512
0.755,2.608
0.5937,2.388
0.6595,2.329
0.7548,2.27
